,alpha,t_alpha,R2,n_obs,beta_MKT_excess,t_MKT_excess,beta_SMB_vw,t_SMB_vw,beta_HML_vw,t_HML_vw,beta_MOM,t_MOM
DTE,0.0009068295706508307,0.24873964085520556,0.35594547881078864,131.0,0.5340400539521653,6.219186816142386,0.8914957249007752,3.554146584327369,0.2213332112983339,1.6175455556241156,0.1400460248109629,1.2850447760044104
DUK,0.0004395124539380008,0.10452320663185141,0.1527720343415131,131.0,0.3331585342227472,3.3638213598869973,0.6009369286707696,2.0771467163934334,0.17204474548929308,1.090118119652988,0.07884320494186746,0.6272403003663712
EA,0.005596010623845529,0.8856695342225115,0.25423264588491357,131.0,0.9303842776326768,6.251669064737674,0.25525029886702705,0.5871596135835397,-0.043663351284378295,-0.1841199497100912,0.30551222046901627,1.617520923784543
EBAY,-0.004539112585403891,-0.7551550188871679,0.4564349498029503,131.0,1.2748559233842882,9.004647296211687,1.0638260222171025,2.5723645084454185,-0.418841449960677,-1.8565447367424024,-0.025184994926184326,-0.14016357662690165
ECL,-0.0043750056960282085,-1.2199540967096523,0.579378895919133,131.0,0.9968250597508482,11.801147988205866,0.6348522281709217,2.5729672384681743,-0.3176131272994241,-2.3596843765724365,-0.004053668572022356,-0.037813010035783676
EFX,-0.005139919825499939,-0.9358851877509587,0.5509861809520652,131.0,1.359420223068189,10.50897593264209,1.0121643331704124,2.6786378405051847,-0.8226846498369965,-3.991078125284552,-0.12306751912233022,-0.7496142261680574
EG,0.006066695228033925,1.2359915932313306,0.2660622518877104,131.0,0.5654481458268542,4.890987640800545,0.271239099120421,0.8031790529126692,0.7078994872214344,3.8426032243007184,0.23326907492033785,1.5898225442605924
EIX,-0.0014024200747899992,-0.25807695135623854,0.2722747096095266,131.0,0.6499395070100605,5.0779039144129765,1.0900806776796912,2.915590206812557,0.06999423948990524,0.3431816083521727,-0.027746445903359198,-0.17080737030819612
EL,-0.010488311511563486,-1.747283786259679,0.3833424968961072,131.0,0.7606879925068085,5.380279931445493,2.0531470927404087,4.971353832587661,-0.8551268217642735,-3.7955874671021625,-0.32811463998756485,-1.8285701360542603
ELV,0.007663311099404399,1.4096876511141427,0.31827438286088694,131.0,0.8746325404869199,6.830814821305137,0.17643164715117735,0.4717149806512767,0.6437621402953625,3.155167916623113,0.3093858049493503,1.9038598169907541
EME,0.011906106410410849,2.211421782685623,0.4446590280401507,131.0,1.1229189392716223,8.855042955189433,0.6654074722220739,1.7963304761436678,0.5066560116657833,2.507296125736881,0.22182230212330373,1.3782727720038603
EMR,-0.003762330972005923,-0.9148442390961737,0.6426742005239705,131.0,1.288999753277479,13.307100480517335,0.5551608983380312,1.9620305753232117,0.2897727557291431,1.8773200431818347,-0.06911981941540613,-0.5622389124876662
EOG,0.0067045780125735465,1.0206651776247473,0.5727497865378108,131.0,1.3649364390068996,8.821952595127414,-0.521016361557144,-1.1528158861005426,1.7616207950722154,7.145208134851885,-0.08793110643690544,-0.44779839495802365
EPAM,0.0017088289288896823,0.17892930494711703,0.3148453885663315,131.0,1.4903054446648525,6.625194269201842,1.2221778104797034,1.8600046204316703,-0.6170600655565701,-1.7214758495349831,0.34385858274603776,1.2044558941851096
EQIX,0.0026373724606056923,0.5878947727259127,0.3573519083786698,131.0,0.6814716315730353,6.4493560759228,0.4131941099914029,1.3386868429278898,-0.6289111578926038,-3.7351499169821305,0.0739822519655476,0.5516756604153721
EQR,-0.004769549019295873,-1.111659658646346,0.35762429692508146,131.0,0.7121265647764714,7.046803444424406,0.46274367598041444,1.5675873945952843,-0.11209866768891488,-0.6961223636798695,-0.19555221978905218,-1.5247035951469965
EQT,0.0005249562552229773,0.038800974100963045,0.09259692957892995,131.0,1.0073138681530434,3.161001987861469,0.4945404912679909,0.5312734474926707,0.2756951958488553,0.5429243476203436,-0.005936755314479657,-0.014679011425101626
ERIE,0.008598221716178236,1.352844681270192,0.12444938988175014,131.0,0.4366055408950759,2.9165470297055944,1.0547581076401888,2.4120644748328774,-0.13044804835677662,-0.5468490863870651,0.28271848160722146,1.4880641146290712
ES,-0.0037306154324766544,-0.8331210374051375,0.26043332978660594,131.0,0.45089012869801576,4.275026274117473,1.3007418021991515,4.221973055924015,-0.08929716014246632,-0.531319643199464,0.10386294256073501,0.7759189994254673
ESS,-0.002703281876925421,-0.609468874463902,0.3647090331010997,131.0,0.660843616296239,6.325565243021091,1.1405787743290225,3.737508807726873,-0.14309221849301776,-0.8595414435041374,-0.10640104937870692,-0.8024800686760439
ETN,0.0012367734102630159,0.2965521070383401,0.5680360908262636,131.0,1.111198522375821,11.312093126449332,0.8366244826678958,2.915668770155817,-0.15932987794674927,-1.0178849755268935,-0.0808563795124799,-0.6485647051029988
ETR,0.0027782884489218214,0.5748362032068073,0.2397703397346833,131.0,0.599257532483456,5.26405869071594,0.6068321679479473,1.8248707689811425,0.3378089818649591,1.862209670878438,0.26909204605801024,1.8624978706538395
EVRG,-0.00045573647876959904,-0.10450492714717775,0.2846857042271417,131.0,0.4468703413922051,4.350557852619303,1.352481474417871,4.507658854949239,0.0324852546337642,0.19847227864192477,0.14523515787067204,1.114096681503385
EW,0.0037921661495734383,0.5394536211789994,0.29562837507751805,131.0,0.9858844930013506,5.954334563974406,0.6281579929901195,1.2987704146421253,-0.7552014024354909,-2.862332946088675,-0.002005635858062527,-0.009544363829938573
EXC,0.0007145045501889458,0.16407918823425366,0.24123278479865862,131.0,0.4472402774612579,4.360435334166978,0.9383039776164823,3.1317623481764825,0.20107047548826953,1.230233109062945,0.14764054894706638,1.1341808136339682
EXPD,-0.0004103807044466499,-0.09191968445193242,0.4306672518665028,131.0,0.8808002235862994,8.37605365176694,0.49268373129845583,1.6039342276597097,-0.15555327214405393,-0.9283064103433903,-0.22096741270406114,-1.6556859669133936
EXPE,0.0016439697215732175,0.20348747968899145,0.41829194459726937,131.0,1.473707146151018,7.744537908331128,0.8142240297775097,1.4648209238306404,0.20392204383684462,0.6725098655576817,-0.41875042035625626,-1.7339129070038861
EXR,-0.0009053933816312878,-0.15839323707600075,0.30860173514246736,131.0,0.6312236284984074,4.68838220142103,1.8180406810676546,4.622742015872377,-0.5760792976718656,-2.685172517799133,0.19536409051104905,1.1433315924734335
F,-0.011823404332456247,-1.7321182541858238,0.467255188651471,131.0,1.3593083150437586,8.45460676074692,1.3026806842910224,2.7737653061172773,0.04585512654370847,0.1789837072651377,-0.2884682217514139,-1.4137125694791768
FAST,0.00031642213985756977,0.06414974539745517,0.44416522862421715,131.0,1.0049780989766042,8.650179377399429,0.7080435068356593,2.0863384382792867,-0.12351868148437459,-0.6671927632693296,-0.1675443425066851,-1.1362816323412128
FDS,0.0014270657392648491,0.362976839385062,0.4504792616755915,131.0,0.7982588577960728,8.62023535516135,0.6442695456145254,2.3817670291751187,-0.46710580172908034,-3.1654889551922865,0.04055747154062494,0.3450912535703679
FDX,-0.0016672110279500507,-0.2760403008803258,0.44359237894523107,131.0,1.3329015752303963,9.36958684872962,-0.5020049000420239,-1.2080547444470666,0.147194555348593,0.649328208089675,-0.19163103483885396,-1.0613922391445834
FE,-0.0017069843110962242,-0.3376515084014332,0.1362577380032567,131.0,0.39634943461662137,3.328571189416918,0.7207564520097689,2.0721655281596645,0.07733710090905685,0.40758449886958537,0.0758858377543898,0.5021437282300885
FFIV,-0.0016055175734811947,-0.28654898417001906,0.3689258068088682,131.0,1.00341806567205,7.603370747382158,0.12255122133479446,0.31790561199921535,-0.22018041324261287,-1.047015469198743,-0.27767954115624244,-1.6578904800822107
